-0.02200489,1.770733,0.85,0
-0.03296833,1.750111,0.85,0
-0.0474159,1.782705,0.85,0
0.006023727,1.784313,0.85,0
0.06587581,1.745918,0.85,0
0.1639553,1.711093,0.85,0
0.2397811,1.671737,0.85,0
0.2907169,1.636487,0.85,0
0.3255196,1.710931,0.85,0
0.3564708,1.758927,0.85,0
0.4321562,1.782549,0.85,0
0.6339811,1.764503,0.85,0
0.963196,1.767414,0.85,0
1.208046,1.799746,0.85,0
1.349275,1.848389,0.85,0
1.450039,1.816165,0.85,0
1.492709,1.803808,0.85,0
1.619824,1.805797,0.85,0
1.713408,1.774741,0.85,0
1.555497,1.734671,0.85,0
1.373279,1.572792,0.85,0
1.281937,1.260821,0.85,0
1.193022,1.140436,0.85,0
1.061276,1.127353,0.85,0
0.9339672,1.159854,0.85,0
0.6955045,1.193405,0.85,0
0.3200463,1.260092,0.85,0
0.1944228,1.254791,0.85,0
0.1844765,1.251478,0.85,0
0.07372888,1.253493,0.85,0
-0.1404522,1.23541,0.85,0
-0.3629524,1.205767,0.85,0
-0.5127459,1.210748,0.85,0
-0.5707344,1.207674,0.85,0
-0.8777198,1.18312,0.85,0
-1.166933,1.146301,0.85,0
-1.19974,1.149701,0.85,0
-1.192428,1.176105,0.85,0
-1.101852,1.209245,0.85,0
-0.6100731,1.326855,0.85,0
-0.07508296,1.401461,0.85,0
0.17657,1.373101,0.85,0
0.2120776,1.342628,0.85,0
0.2712739,1.296002,0.85,0
0.3474519,1.270118,0.85,0
0.5153105,1.255832,0.85,0
0.9728851,1.208345,0.85,0
1.262058,1.143821,0.85,0
1.352557,1.137037,0.85,0
1.441837,1.103158,0.85,0
1.491968,1.084954,0.85,0
1.468,1.105838,0.85,0
1.375011,1.158669,0.85,0
1.28612,1.209158,0.85,0
1.193875,1.225016,0.85,0
0.9644196,1.233965,0.85,0
0.363477,1.302111,0.85,0
-0.04806729,1.303563,0.85,0
-0.2190256,1.28208,0.85,0
-0.2387649,1.265827,0.85,0
-0.278001,1.253278,0.85,0
-0.3430196,1.244268,0.85,0
-0.6023364,1.261102,0.85,0
-0.947544,1.242929,0.85,0
-1.062625,1.199688,0.85,0
-1.080748,1.188516,0.85,0
