0.09396373,1.655664,0.85,0
0.09084047,1.655109,0.85,0
0.08821745,1.655393,0.85,0
0.08580308,1.654451,0.85,0
0.09017291,1.653248,0.85,0
0.09924545,1.649268,0.85,0
0.1314196,1.63791,0.85,0
0.2329597,1.618629,0.85,0
0.3840666,1.586801,0.85,0
0.6193614,1.524356,0.85,0
1.069438,1.395046,0.85,0
1.842362,1.169629,0.85,0
2.438828,1.201005,0.85,0
2.330398,1.258766,0.85,0
1.240873,1.521593,0.85,0
0.6453279,1.639695,0.85,0
0.302645,1.676363,0.85,0
0.09669117,1.68187,0.85,0
-0.02746116,1.689463,0.85,0
-0.08535422,1.684842,0.85,0
-0.1044635,1.663728,0.85,0
-0.1067143,1.647716,0.85,0
-0.1332419,1.641749,0.85,0
-0.0966516,1.62745,0.85,0
0.1006937,1.581821,0.85,0
0.4295771,1.468022,0.85,0
0.8875293,1.225192,0.85,0
1.48805,0.8684215,0.85,0
2.040642,1.283266,0.85,0
1.306589,1.440754,0.85,0
0.96383,1.4923,0.85,0
0.7571169,1.505236,0.85,0
0.5954063,1.505057,0.85,0
0.4602135,1.486385,0.85,0
0.3737562,1.486874,0.85,0
0.3996066,1.441864,0.85,0
0.5809218,1.345546,0.85,0
0.8024563,1.206852,0.85,0
0.9778081,1.065387,0.85,0
1.103245,0.9479263,0.85,0
1.209847,0.84857,0.85,0
1.266121,0.7808036,0.85,0
1.270145,0.7538833,0.85,0
1.26624,0.7523319,0.85,0
1.25607,0.7196433,0.85,0
1.17473,0.7268541,0.85,0
1.096277,0.7595664,0.85,0
0.9923427,0.8156772,0.85,0
0.8586099,0.8841655,0.85,0
0.7646044,0.911553,0.85,0
0.6993345,0.931408,0.85,0
0.6322836,0.912715,0.85,0
0.5706552,0.8476833,0.85,0
0.5038241,0.8124472,0.85,0
0.4669627,0.7643079,0.85,0
0.4572105,0.7214466,0.85,0
0.6664153,0.78096,0.85,0
0.4641028,0.9710081,0.85,0
0.2882026,1.132384,0.85,0
0.1742228,1.228901,0.85,0
0.1172633,1.286106,0.85,0
0.1051618,1.353343,0.85,0
0.5223109,1.308907,0.85,0
2.355768,0.3996631,0.85,0
2.161679,0.5515108,0.85,0
2.071998,0.6976548,0.85,0
2.09995,0.7295984,0.85,0
2.054164,0.7945113,0.85,0
1.449713,1.166126,0.85,0
0.9407638,1.522381,0.85,0
0.6907071,1.696607,0.85,0
0.9020646,1.552337,0.85,0
1.553955,1.295777,0.85,0
1.006409,1.590051,0.85,0
0.7177629,1.713311,0.85,0
0.5481753,1.760481,0.85,0
1.226169,1.169743,0.85,0
0.8811169,1.314821,0.85,0
0.6028667,1.411875,0.85,0
0.09306622,1.530943,0.85,0
0.1075584,1.527872,0.85,0
0.1354837,1.51957,0.85,0
0.447333,1.390311,0.85,0
0.8132346,1.212445,0.85,0
1.374971,0.9028642,0.85,0
1.833979,0.5990148,0.85,0
1.998971,0.4617016,0.85,0
0.8927685,1.131869,0.85,0
0.5188506,1.334683,0.85,0
0.311649,1.3654,0.85,0
0.1875122,1.371992,0.85,0
0.5341804,1.119397,0.85,0
0.1125256,1.34745,0.85,0
-0.2556104,1.44601,0.85,0
-0.6478075,1.448218,0.85,0
-1.103335,1.382468,0.85,0
-1.434569,1.26225,0.85,0
-1.500037,1.151824,0.85,0
-1.30235,1.158428,0.85,0
-0.9833227,1.25477,0.85,0
-0.5415032,1.394158,0.85,0
-0.3900739,1.391571,0.85,0
-0.1968855,1.326448,0.85,0
0.003644094,1.230166,0.85,0
0.1568394,1.159864,0.85,0
0.278455,1.10481,0.85,0
0.2932214,1.089848,0.85,0
0.2497181,1.09083,0.85,0
0.1510927,1.124867,0.85,0
-0.05740532,1.206129,0.85,0
-0.34374,1.350524,0.85,0
-0.6000363,1.42608,0.85,0
-0.7675562,1.445515,0.85,0
-0.8546108,1.367906,0.85,0
-0.6704599,1.159033,0.85,0
-0.3844014,0.856899,0.85,0
0.1809474,0.7572773,0.85,0
-0.05812094,0.9503502,0.85,0
-0.4185852,1.240014,0.85,0
-0.7126123,1.412802,0.85,0
-0.7199979,1.404155,0.85,0
-0.4770074,1.27652,0.85,0
-0.1365452,1.063015,0.85,0
-0.2143431,1.161721,0.85,0
-0.5474879,1.447651,0.85,0
-0.773792,1.679406,0.85,0
-0.9234856,1.815098,0.85,0
-0.9853175,1.86209,0.85,0
-1.004919,1.881525,0.85,0
-0.4333762,1.398319,0.85,0
-0.1933267,1.164276,0.85,0
-0.01828271,0.9706353,0.85,0
0.05755067,0.8953001,0.85,0
0.1453203,0.8484545,0.85,0
-0.4093552,1.270242,0.85,0
-0.6352656,1.374292,0.85,0
-0.8242399,1.407684,0.85,0
-0.9993058,1.413969,0.85,0
-1.019739,1.255663,0.85,0
-0.8791761,1.25941,0.85,0
-0.71048,1.238574,0.85,0
-0.5003518,1.172672,0.85,0
-0.2596894,1.060946,0.85,0
-0.02670725,0.9171971,0.85,0
0.4233459,0.7266895,0.85,0
0.1100469,0.9658212,0.85,0
-0.295298,1.250837,0.85,0
-0.6488869,1.455958,0.85,0
-0.9081959,1.53118,0.85,0
-1.058383,1.548144,0.85,0
-1.131279,1.552054,0.85,0
-1.078485,1.542628,0.85,0
-0.9499466,1.51525,0.85,0
-0.7469227,1.457309,0.85,0
-0.4246337,1.316761,0.85,0
0.1298474,1.001568,0.85,0
0.1693175,0.9557459,0.85,0
-0.4340329,1.346196,0.85,0
-0.7826011,1.48557,0.85,0
-1.006008,1.520754,0.85,0
-1.179166,1.527244,0.85,0
-1.168509,1.547832,0.85,0
-1.172136,1.543007,0.85,0
-1.145892,1.530407,0.85,0
-1.080856,1.50566,0.85,0
-0.9626079,1.473032,0.85,0
-0.795936,1.41031,0.85,0
-0.5437696,1.271749,0.85,0
-0.2097787,1.083526,0.85,0
0.04972585,0.932342,0.85,0
0.2497968,0.7863672,0.85,0
0.4070235,0.6745162,0.85,0
0.5240249,0.6570987,0.85,0
0.1428446,0.9506715,0.85,0
-0.4161803,1.315196,0.85,0
-0.7480278,1.459303,0.85,0
-0.9315023,1.490327,0.85,0
-0.7816644,1.379506,0.85,0
-0.5735521,1.31202,0.85,0
-0.2805074,1.165346,0.85,0
0.02314238,0.9969602,0.85,0
0.2216058,0.8683844,0.85,0
0.2977971,0.8248075,0.85,0
-0.284209,1.212644,0.85,0
0.001508966,1.0242,0.85,0
-0.0368256,1.005221,0.85,0
-0.2412948,1.103673,0.85,0
-0.05845967,1.084397,0.85,0
0.3073183,0.8550231,0.85,0
0.5959589,0.6318052,0.85,0
-0.2976949,1.615322,0.85,0
-0.5432682,1.796826,0.85,0
-0.6467772,1.497952,0.85,0
-0.3927315,1.336081,0.85,0
-0.0721162,1.118318,0.85,0
0.2266284,0.8890994,0.85,0
0.333406,0.7976307,0.85,0
0.4067466,0.7338299,0.85,0
0.3653993,0.7667761,0.85,0
0.2635464,0.8318677,0.85,0
0.09153927,0.9440253,0.85,0
-0.07960096,1.048808,0.85,0
-0.4000004,1.2416,0.85,0
-0.6512667,1.363947,0.85,0
-0.8520279,1.441553,0.85,0
-0.979073,1.481251,0.85,0
-1.36479,1.601054,0.85,0
-1.264667,1.609005,0.85,0
-1.134859,1.644285,0.85,0
-0.9829397,1.664109,0.85,0
-0.8075778,1.679204,0.85,0
-0.6085095,1.679459,0.85,0
-0.3571018,1.67235,0.85,0
-0.03833029,1.654722,0.85,0
0.2462692,1.572909,0.85,0
0.4747918,1.423056,0.85,0
0.6403813,1.397046,0.85,0
0.5598999,1.485154,0.85,0
0.4546188,1.596007,0.85,0
0.5576901,1.669115,0.85,0
0.9442623,1.671774,0.85,0
1.464291,1.677217,0.85,0
1.947987,1.682593,0.85,0
1.886863,1.590325,0.85,0
1.502082,1.362794,0.85,0
1.156006,1.002026,0.85,0
1.041112,0.75,0.85,0
0.9855523,0.6862402,0.85,0
0.8101481,0.7159622,0.85,0
0.5928525,0.7884426,0.85,0
0.5581392,0.8809734,0.85,0
0.6064458,0.8692194,0.85,0
0.5560938,0.9412356,0.85,0
0.3268021,1.200765,0.85,0
-0.07188378,1.536409,0.85,0
-0.3704757,1.711996,0.85,0
-0.5619286,1.797365,0.85,0
-0.6664335,1.839353,0.85,0
-0.6936412,1.861428,0.85,0
-0.6362386,1.885206,0.85,0
-0.4260607,1.92293,0.85,0
-0.1250463,1.981838,0.85,0
0.11227,2.01949,0.85,0
0.262759,2.020135,0.85,0
0.4219352,1.960417,0.85,0
0.6525848,1.892777,0.85,0
1.134969,1.834476,0.85,0
1.663182,1.747802,0.85,0
2.036595,1.623581,0.85,0
1.908179,1.477644,0.85,0
1.611994,0.8626427,0.85,0
2.028798,0.6609692,0.85,0
2.275493,0.4429383,0.85,0
1.52239,0.6084739,0.85,0
1.1024,0.6851746,0.85,0
0.8378295,0.790898,0.85,0
0.5206338,0.8333323,0.85,0
0.4034709,0.8758938,0.85,0
0.2018829,1.060927,0.85,0
-0.1051174,1.393865,0.85,0
-0.3081228,1.573385,0.85,0
-0.4084391,1.656381,0.85,0
-0.4756944,1.70436,0.85,0
-0.5079665,1.937295,0.85,0
-0.4876991,1.958378,0.85,0
-0.4618845,1.96668,0.85,0
-0.4108327,1.978825,0.85,0
-0.2270431,2.011687,0.85,0
0.5700564,2.206101,0.85,0
0.3608077,1.057411,0.85,0
-0.0216762,1.324628,0.85,0
-0.1715038,1.404851,0.85,0
0.009808339,1.32602,0.85,0
0.3391897,1.154532,0.85,0
0.7334872,0.855948,0.85,0
1.442545,0.5357231,0.85,0
1.176485,0.661562,0.85,0
0.8524748,0.6525254,0.85,0
0.4747905,0.6978862,0.85,0
0.4577334,0.7017502,0.85,0
0.3969049,0.6845106,0.85,0
0.4017423,0.6804221,0.85,0
0.3900922,0.7047701,0.85,0
0.3290137,0.7704784,0.85,0
0.2674328,0.8276869,0.85,0
0.1657352,0.8808023,0.85,0
0.03255679,0.934027,0.85,0
-0.04242259,0.9284657,0.85,0
-0.0342916,0.8991612,0.85,0
0.04848481,0.8690311,0.85,0
0.1912159,0.8235932,0.85,0
0.3607675,0.796737,0.85,0
0.4707225,0.8247713,0.85,0
0.5767313,0.8680249,0.85,0
0.683219,0.8421153,0.85,0
0.6498123,0.914756,0.85,0
0.5359195,0.9427951,0.85,0
0.3894141,0.9759678,0.85,0
0.2721398,1.007629,0.85,0
0.2146913,1.002538,0.85,0
0.1451706,1.070505,0.85,0
0.1030993,1.07827,0.85,0
0.1394288,1.058439,0.85,0
0.2275611,1.015247,0.85,0
0.3334215,0.9948658,0.85,0
0.4162612,0.9884645,0.85,0
0.4533516,1.025583,0.85,0
0.5173354,1.069462,0.85,0
0.6664743,1.104351,0.85,0
0.9539599,1.015626,0.85,0
1.504852,0.8236713,0.85,0
2.036098,0.5673497,0.85,0
2.19015,0.7588532,0.85,0
1.606033,1.079971,0.85,0
1.274812,1.262031,0.85,0
1.113939,1.365961,0.85,0
0.9663992,1.453619,0.85,0
0.87239,1.526961,0.85,0
0.7795146,1.589014,0.85,0
0.6986423,1.626825,0.85,0
0.6449273,1.684764,0.85,0
0.6085123,1.764673,0.85,0
0.5960732,1.78988,0.85,0
0.5415319,1.789033,0.85,0
0.4722204,1.810028,0.85,0
0.415383,1.806989,0.85,0
0.3833641,1.807992,0.85,0
0.6905073,1.653307,0.85,0
1.154755,1.332749,0.85,0
2.020015,0.6714648,0.85,0
1.190442,0.6989812,0.85,0
1.05052,0.8387564,0.85,0
0.8667375,0.9407556,0.85,0
0.6509522,0.988251,0.85,0
0.4488079,1.031008,0.85,0
0.2740088,1.061939,0.85,0
0.1667666,1.03733,0.85,0
0.09400233,1.046798,0.85,0
0.02282158,1.03798,0.85,0
-0.04519759,1.03276,0.85,0
-0.1225619,1.033063,0.85,0
